CIK,COMPANY_NAME,FORM_TYPE,DATE_FILED,FILENAME,year,ext,file
1491925,New Mountain Finance H,SC 13D,2011-05-31,edgar/data/1491925/0000895345-11-000203.tx,2011,.txt,edgar/data/1491925/0000895345-11-000203
1495187,LIU WAN FANG,SC 13D,2011-06-07,edgar/data/1495187/0001165527-11-000522.tx,2011,.txt,edgar/data/1495187/0001165527-11-000522
1495741,TPG Group Holdings (SB,SC 13D,2011-06-27,edgar/data/1495741/0000903423-11-000324.tx,2011,.txt,edgar/data/1495741/0000903423-11-000324
1496099,New Mountain Finance C,SC 13D,2011-05-31,edgar/data/1496099/0000895345-11-000202.tx,2011,.txt,edgar/data/1496099/0000895345-11-000202
1496099,New Mountain Finance C,SC 13D,2011-05-31,edgar/data/1496099/0000895345-11-000203.tx,2011,.txt,edgar/data/1496099/0000895345-11-000203
1496099,New Mountain Finance C,SC 13D,2011-05-31,edgar/data/1496099/0000895345-11-000204.tx,2011,.txt,edgar/data/1496099/0000895345-11-000204
1496443,"3PEA INTERNATIONAL, IN",SC 13D,2011-05-13,edgar/data/1496443/0001091818-11-000258.tx,2011,.txt,edgar/data/1496443/0001091818-11-000258
1496443,"3PEA INTERNATIONAL, IN",SC 13D,2011-05-13,edgar/data/1496443/0001091818-11-000259.tx,2011,.txt,edgar/data/1496443/0001091818-11-000259
1497030,"Europa Acquisition IV,",SC 13D,2011-05-17,edgar/data/1497030/0001213900-11-002770.tx,2011,.txt,edgar/data/1497030/0001213900-11-002770
1497461,Milverton Capital Corp,SC 13D,2011-05-27,edgar/data/1497461/0001140361-11-030200.tx,2011,.txt,edgar/data/1497461/0001140361-11-030200
1497714,Montgomery Harold,SC 13D,2011-06-02,edgar/data/1497714/0001354488-11-001797.tx,2011,.txt,edgar/data/1497714/0001354488-11-001797
1498588,Ophion Management Ltd.,SC 13D,2011-06-23,edgar/data/1498588/0001303681-11-000106.tx,2011,.txt,edgar/data/1498588/0001303681-11-000106
1498710,"Spirit Airlines, Inc.",SC 13D,2011-06-03,edgar/data/1498710/0001104659-11-033222.tx,2011,.txt,edgar/data/1498710/0001104659-11-033222
1498710,"Spirit Airlines, Inc.",SC 13D,2011-06-13,edgar/data/1498710/0001193125-11-163816.tx,2011,.txt,edgar/data/1498710/0001193125-11-163816
1499947,ASGI Agility Income Fu,SC 13D,2011-05-26,edgar/data/1499947/0000950103-11-002074.tx,2011,.txt,edgar/data/1499947/0000950103-11-002074
1500837,Sunshine Financial Inc,SC 13D,2011-04-18,edgar/data/1500837/0000892917-11-000076.tx,2011,.txt,edgar/data/1500837/0000892917-11-000076
1501577,Richmond Hill Investme,SC 13D,2011-04-28,edgar/data/1501577/0001422107-11-000033.tx,2011,.txt,edgar/data/1501577/0001422107-11-000033
1501775,Mecox Lane Ltd,SC 13D,2011-04-01,edgar/data/1501775/0000950123-11-031725.tx,2011,.txt,edgar/data/1501775/0000950123-11-031725
1502554,Brookfield Residential,SC 13D,2011-04-11,edgar/data/1502554/0001104659-11-019424.tx,2011,.txt,edgar/data/1502554/0001104659-11-019424
1503063,Fraternity Community B,SC 13D,2011-04-11,edgar/data/1503063/0000892917-11-000072.tx,2011,.txt,edgar/data/1503063/0000892917-11-000072
1503579,Station Casinos LLC,SC 13D,2011-06-24,edgar/data/1503579/0001104659-11-036377.tx,2011,.txt,edgar/data/1503579/0001104659-11-036377
1503982,Thousand Hills Ltd,SC 13D,2011-06-06,edgar/data/1503982/0000902595-11-000071.tx,2011,.txt,edgar/data/1503982/0000902595-11-000071
1504795,Box Ships Inc.,SC 13D,2011-05-09,edgar/data/1504795/0000919574-11-002962.tx,2011,.txt,edgar/data/1504795/0000919574-11-002962
1504795,Box Ships Inc.,SC 13D,2011-06-10,edgar/data/1504795/0000919574-11-003776.tx,2011,.txt,edgar/data/1504795/0000919574-11-003776
1505026,Noel Joseph A.,SC 13D,2011-04-28,edgar/data/1505026/0001213900-11-002215.tx,2011,.txt,edgar/data/1505026/0001213900-11-002215
1505413,VOC Energy Trust,SC 13D,2011-05-19,edgar/data/1505413/0000950123-11-052049.tx,2011,.txt,edgar/data/1505413/0000950123-11-052049
1505678,VOC Brazos Energy Part,SC 13D,2011-05-19,edgar/data/1505678/0000950123-11-052049.tx,2011,.txt,edgar/data/1505678/0000950123-11-052049
1505734,Minnema Edward Norman,SC 13D,2011-05-26,edgar/data/1505734/0001144204-11-032540.tx,2011,.txt,edgar/data/1505734/0001144204-11-032540
1505823,Franklin Financial Cor,SC 13D,2011-06-02,edgar/data/1505823/0000892917-11-000088.tx,2011,.txt,edgar/data/1505823/0000892917-11-000088
1506497,Spence Daniel,SC 13D,2011-05-13,edgar/data/1506497/0001091818-11-000258.tx,2011,.txt,edgar/data/1506497/0001091818-11-000258
1506932,Lone Pine Resources In,SC 13D,2011-06-06,edgar/data/1506932/0001104659-11-033399.tx,2011,.txt,edgar/data/1506932/0001104659-11-033399
1507082,Lin Xiangfeng,SC 13D,2011-05-11,edgar/data/1507082/0001013762-11-001296.tx,2011,.txt,edgar/data/1507082/0001013762-11-001296
1508453,Jovanovic Branislav,SC 13D,2011-06-08,edgar/data/1508453/0001477932-11-000872.tx,2011,.txt,edgar/data/1508453/0001477932-11-000872
1508469,COOK GUY S,SC 13D,2011-05-12,edgar/data/1508469/0001144204-11-028657.tx,2011,.txt,edgar/data/1508469/0001144204-11-028657
1508655,"TPG Specialty Lending,",SC 13D,2011-06-24,edgar/data/1508655/0001144204-11-037391.tx,2011,.txt,edgar/data/1508655/0001144204-11-037391
1508655,"TPG Specialty Lending,",SC 13D,2011-06-27,edgar/data/1508655/0000903423-11-000324.tx,2011,.txt,edgar/data/1508655/0000903423-11-000324
1508655,"TPG Specialty Lending,",SC 13D,2011-06-27,edgar/data/1508655/0001193125-11-174487.tx,2011,.txt,edgar/data/1508655/0001193125-11-174487
1509228,SandRidge Mississippia,SC 13D,2011-04-19,edgar/data/1509228/0001193125-11-102289.tx,2011,.txt,edgar/data/1509228/0001193125-11-102289
1509609,BON AMOUR INTERNATIONA,SC 13D,2011-06-27,edgar/data/1509609/0001010549-11-000659.tx,2011,.txt,edgar/data/1509609/0001010549-11-000659
1509879,Conex MD Inc,SC 13D,2011-06-23,edgar/data/1509879/0001165527-11-000575.tx,2011,.txt,edgar/data/1509879/0001165527-11-000575
1509879,Conex MD Inc,SC 13D,2011-06-27,edgar/data/1509879/0001165527-11-000587.tx,2011,.txt,edgar/data/1509879/0001165527-11-000587
1509880,Bar-Ilan Jacob,SC 13D,2011-06-23,edgar/data/1509880/0001165527-11-000575.tx,2011,.txt,edgar/data/1509880/0001165527-11-000575
1510223,New Vernon Aegir Maste,SC 13D,2011-04-25,edgar/data/1510223/0001140361-11-023087.tx,2011,.txt,edgar/data/1510223/0001140361-11-023087
1510700,Brandt Anna,SC 13D,2011-04-26,edgar/data/1510700/0001510700-11-000002.tx,2011,.txt,edgar/data/1510700/0001510700-11-000002
1511337,RLJ Lodging Trust,SC 13D,2011-05-25,edgar/data/1511337/0001140361-11-029862.tx,2011,.txt,edgar/data/1511337/0001140361-11-029862
1512077,Global Eagle Acquisiti,SC 13D,2011-05-23,edgar/data/1512077/0000914760-11-000052.tx,2011,.txt,edgar/data/1512077/0000914760-11-000052
1512693,SMSA KERRVILLE ACQUISI,SC 13D,2011-04-19,edgar/data/1512693/0001010549-11-000392.tx,2011,.txt,edgar/data/1512693/0001010549-11-000392
1513053,Indigo Miramar LLC,SC 13D,2011-06-13,edgar/data/1513053/0001193125-11-163816.tx,2011,.txt,edgar/data/1513053/0001193125-11-163816
1514041,"Camuto Consulting, Inc",SC 13D,2011-04-14,edgar/data/1514041/0000950123-11-035487.tx,2011,.txt,edgar/data/1514041/0000950123-11-035487
1514128,UNIVERSAL AMERICAN COR,SC 13D,2011-05-04,edgar/data/1514128/0001011438-11-000176.tx,2011,.txt,edgar/data/1514128/0001011438-11-000176
1514128,UNIVERSAL AMERICAN COR,SC 13D,2011-05-09,edgar/data/1514128/0000904454-11-000201.tx,2011,.txt,edgar/data/1514128/0000904454-11-000201
1514128,UNIVERSAL AMERICAN COR,SC 13D,2011-05-09,edgar/data/1514128/0000909518-11-000175.tx,2011,.txt,edgar/data/1514128/0000909518-11-000175
1514128,UNIVERSAL AMERICAN COR,SC 13D,2011-05-09,edgar/data/1514128/0000909518-11-000176.tx,2011,.txt,edgar/data/1514128/0000909518-11-000176
1514180,"NewQuest Asia Fund I,",SC 13D,2011-04-19,edgar/data/1514180/0000950123-11-036821.tx,2011,.txt,edgar/data/1514180/0000950123-11-036821
1514180,"NewQuest Asia Fund I,",SC 13D,2011-04-25,edgar/data/1514180/0000950123-11-038687.tx,2011,.txt,edgar/data/1514180/0000950123-11-038687
1515070,Polygon Management Ltd,SC 13D,2011-06-24,edgar/data/1515070/0001104659-11-036286.tx,2011,.txt,edgar/data/1515070/0001104659-11-036286
1515175,New Mountain Investmen,SC 13D,2011-05-31,edgar/data/1515175/0000895345-11-000201.tx,2011,.txt,edgar/data/1515175/0000895345-11-000201
1515175,New Mountain Investmen,SC 13D,2011-05-31,edgar/data/1515175/0000895345-11-000204.tx,2011,.txt,edgar/data/1515175/0000895345-11-000204
1515741,"SLCA I, INC.",SC 13D,2011-06-08,edgar/data/1515741/0001144204-11-034505.tx,2011,.txt,edgar/data/1515741/0001144204-11-034505
1515741,"SLCA I, INC.",SC 13D,2011-06-08,edgar/data/1515741/0001144204-11-034506.tx,2011,.txt,edgar/data/1515741/0001144204-11-034506
1515742,"SLCA II, INC.",SC 13D,2011-06-08,edgar/data/1515742/0001144204-11-034507.tx,2011,.txt,edgar/data/1515742/0001144204-11-034507
1515742,"SLCA II, INC.",SC 13D,2011-06-08,edgar/data/1515742/0001144204-11-034509.tx,2011,.txt,edgar/data/1515742/0001144204-11-034509
1516125,Leslie Lucas Partners,SC 13D,2011-05-25,edgar/data/1516125/0001144204-11-032286.tx,2011,.txt,edgar/data/1516125/0001144204-11-032286
1516139,Smart Train Australian,SC 13D,2011-04-05,edgar/data/1516139/0001415408-11-000170.tx,2011,.txt,edgar/data/1516139/0001415408-11-000170
1516140,BC & N Pollard ATF Geo,SC 13D,2011-04-27,edgar/data/1516140/0001415408-11-000215.tx,2011,.txt,edgar/data/1516140/0001415408-11-000215
1516414,TAN PAOY TEIK,SC 13D,2011-04-06,edgar/data/1516414/0001144204-11-020421.tx,2011,.txt,edgar/data/1516414/0001144204-11-020421
1516480,Six Fingers Pty Ltd. A,SC 13D,2011-04-01,edgar/data/1516480/0001415408-11-000166.tx,2011,.txt,edgar/data/1516480/0001415408-11-000166
1516516,Xu Yongping,SC 13D,2011-04-08,edgar/data/1516516/0001023175-11-000188.tx,2011,.txt,edgar/data/1516516/0001023175-11-000188
1516520,Guan Haiying,SC 13D,2011-04-08,edgar/data/1516520/0001023175-11-000187.tx,2011,.txt,edgar/data/1516520/0001023175-11-000187
1516581,CHAHADEH HASSAN,SC 13D,2011-04-07,edgar/data/1516581/0001059016-11-000026.tx,2011,.txt,edgar/data/1516581/0001059016-11-000026
1516934,HOEHNE CHAD B,SC 13D,2011-04-15,edgar/data/1516934/0001144204-11-022244.tx,2011,.txt,edgar/data/1516934/0001144204-11-022244
1516946,EMVI Acquisition Corp.,SC 13D,2011-04-04,edgar/data/1516946/0000898432-11-000498.tx,2011,.txt,edgar/data/1516946/0000898432-11-000498
1517040,Winemaster Gary S,SC 13D,2011-05-09,edgar/data/1517040/0001193125-11-132572.tx,2011,.txt,edgar/data/1517040/0001193125-11-132572
1517041,Winemaster Kenneth J,SC 13D,2011-05-09,edgar/data/1517041/0001193125-11-132581.tx,2011,.txt,edgar/data/1517041/0001193125-11-132581
1517042,Somodi Thomas J,SC 13D,2011-05-09,edgar/data/1517042/0001193125-11-132603.tx,2011,.txt,edgar/data/1517042/0001193125-11-132603
1517061,Levine Ronald,SC 13D,2011-04-08,edgar/data/1517061/0001144204-11-021027.tx,2011,.txt,edgar/data/1517061/0001144204-11-021027
1517069,Riviera Voteco L.L.C.,SC 13D,2011-04-05,edgar/data/1517069/0000898822-11-000204.tx,2011,.txt,edgar/data/1517069/0000898822-11-000204
1517112,SMSA DALLAS ACQUISITIO,SC 13D,2011-05-31,edgar/data/1517112/0001010549-11-000546.tx,2011,.txt,edgar/data/1517112/0001010549-11-000546
1517117,"Amper, S.A.",SC 13D,2011-04-11,edgar/data/1517117/0000950123-11-034661.tx,2011,.txt,edgar/data/1517117/0000950123-11-034661
1517137,Starboard Value LP,SC 13D,2011-04-22,edgar/data/1517137/0000921895-11-000854.tx,2011,.txt,edgar/data/1517137/0000921895-11-000854
1517137,Starboard Value LP,SC 13D,2011-05-10,edgar/data/1517137/0000921895-11-000971.tx,2011,.txt,edgar/data/1517137/0000921895-11-000971
1517137,Starboard Value LP,SC 13D,2011-05-10,edgar/data/1517137/0000921895-11-000976.tx,2011,.txt,edgar/data/1517137/0000921895-11-000976
1517137,Starboard Value LP,SC 13D,2011-06-20,edgar/data/1517137/0000921895-11-001342.tx,2011,.txt,edgar/data/1517137/0000921895-11-001342
1517219,Daugherty G. Thomas,SC 13D,2011-05-06,edgar/data/1517219/0001144204-11-026762.tx,2011,.txt,edgar/data/1517219/0001144204-11-026762
1517251,"Foster Jennings, Inc.",SC 13D,2011-04-04,edgar/data/1517251/0001023175-11-000179.tx,2011,.txt,edgar/data/1517251/0001023175-11-000179
1517386,Paz Ofir,SC 13D,2011-04-18,edgar/data/1517386/0001193805-11-000740.tx,2011,.txt,edgar/data/1517386/0001193805-11-000740
1517388,Holzer Asher,SC 13D,2011-04-18,edgar/data/1517388/0001193805-11-000741.tx,2011,.txt,edgar/data/1517388/0001193805-11-000741
1517459,SPIEGEL FELIX,SC 13D,2011-04-07,edgar/data/1517459/0001059016-11-000025.tx,2011,.txt,edgar/data/1517459/0001059016-11-000025
1517499,ZHEN CHEN,SC 13D,2011-04-13,edgar/data/1517499/0001144204-11-021706.tx,2011,.txt,edgar/data/1517499/0001144204-11-021706
1517510,Zeng Hua,SC 13D,2011-04-07,edgar/data/1517510/0001144204-11-020679.tx,2011,.txt,edgar/data/1517510/0001144204-11-020679
1517512,Wang Jing,SC 13D,2011-04-07,edgar/data/1517512/0001144204-11-020681.tx,2011,.txt,edgar/data/1517512/0001144204-11-020681
1517559,Riedel Kelly,SC 13D,2011-04-07,edgar/data/1517559/0001059016-11-000024.tx,2011,.txt,edgar/data/1517559/0001059016-11-000024
1517580,First Jackson Capital,SC 13D,2011-04-11,edgar/data/1517580/0001213900-11-001882.tx,2011,.txt,edgar/data/1517580/0001213900-11-001882
1517614,Cicco Holding AG,SC 13D,2011-04-11,edgar/data/1517614/0001144204-11-021257.tx,2011,.txt,edgar/data/1517614/0001144204-11-021257
1517620,Voebel Victor,SC 13D,2011-04-13,edgar/data/1517620/0001255294-11-000226.tx,2011,.txt,edgar/data/1517620/0001255294-11-000226
1517668,Motors Liquidation Co,SC 13D,2011-04-12,edgar/data/1517668/0001193125-11-094128.tx,2011,.txt,edgar/data/1517668/0001193125-11-094128
1517691,Niihara Yutaka,SC 13D,2011-05-06,edgar/data/1517691/0001387131-11-000768.tx,2011,.txt,edgar/data/1517691/0001387131-11-000768
1517922,Savenye Angela Gayle,SC 13D,2011-05-02,edgar/data/1517922/0001165527-11-000395.tx,2011,.txt,edgar/data/1517922/0001165527-11-000395
1518211,Amaya Gaming Group Inc,SC 13D,2011-04-15,edgar/data/1518211/0001341004-11-000920.tx,2011,.txt,edgar/data/1518211/0001341004-11-000920
1518278,Irrevocable Trust 1990,SC 13D,2011-06-08,edgar/data/1518278/0001193125-11-161220.tx,2011,.txt,edgar/data/1518278/0001193125-11-161220
1518382,Ulfers Ronald P.,SC 13D,2011-04-18,edgar/data/1518382/0001140361-11-022447.tx,2011,.txt,edgar/data/1518382/0001140361-11-022447
1518438,Felix 2011 Acquisition,SC 13D,2011-06-16,edgar/data/1518438/0001193125-11-166781.tx,2011,.txt,edgar/data/1518438/0001193125-11-166781
1518479,Flannel Management Sar,SC 13D,2011-05-05,edgar/data/1518479/0001144204-11-026344.tx,2011,.txt,edgar/data/1518479/0001144204-11-026344
1518483,"BELECTRIC, INC.",SC 13D,2011-04-28,edgar/data/1518483/0001002014-11-000174.tx,2011,.txt,edgar/data/1518483/0001002014-11-000174
1518496,Andjelic Robert,SC 13D,2011-04-19,edgar/data/1518496/0001437749-11-002427.tx,2011,.txt,edgar/data/1518496/0001437749-11-002427
1518540,Wealth Engineering LLC,SC 13D,2011-05-20,edgar/data/1518540/0001387131-11-000963.tx,2011,.txt,edgar/data/1518540/0001387131-11-000963
1518545,Weather Investments II,SC 13D,2011-04-22,edgar/data/1518545/0000903423-11-000221.tx,2011,.txt,edgar/data/1518545/0000903423-11-000221
1518736,ADLER ADAM,SC 13D,2011-05-13,edgar/data/1518736/0001144204-11-028690.tx,2011,.txt,edgar/data/1518736/0001144204-11-028690
1518737,TUFFIN BRIAN,SC 13D,2011-05-13,edgar/data/1518737/0001144204-11-028691.tx,2011,.txt,edgar/data/1518737/0001144204-11-028691
1518772,Cavanaugh William Theo,SC 13D,2011-04-25,edgar/data/1518772/0000914317-11-000574.tx,2011,.txt,edgar/data/1518772/0000914317-11-000574
1518777,5277 Partners LLC,SC 13D,2011-04-22,edgar/data/1518777/0001108017-11-000139.tx,2011,.txt,edgar/data/1518777/0001108017-11-000139
1518811,Estate of Edward P. Ev,SC 13D,2011-04-22,edgar/data/1518811/0000899140-11-000259.tx,2011,.txt,edgar/data/1518811/0000899140-11-000259
1518814,Auto Club Insurance As,SC 13D,2011-04-25,edgar/data/1518814/0000950123-11-038551.tx,2011,.txt,edgar/data/1518814/0000950123-11-038551
1518847,Bauer Holdings Inc.,SC 13D,2011-05-16,edgar/data/1518847/0000950123-11-050798.tx,2011,.txt,edgar/data/1518847/0000950123-11-050798
1518863,Gentling Greg,SC 13D,2011-04-25,edgar/data/1518863/0000914317-11-000575.tx,2011,.txt,edgar/data/1518863/0000914317-11-000575
1518896,Fu Changhai,SC 13D,2011-04-28,edgar/data/1518896/0001013762-11-001179.tx,2011,.txt,edgar/data/1518896/0001013762-11-001179
1518897,Tang Xiulan,SC 13D,2011-04-28,edgar/data/1518897/0001013762-11-001177.tx,2011,.txt,edgar/data/1518897/0001013762-11-001177
1518925,EHL Holdings LLC,SC 13D,2011-05-16,edgar/data/1518925/0000950123-11-050797.tx,2011,.txt,edgar/data/1518925/0000950123-11-050797
1518986,"Jacobsen Sherertz, Kim",SC 13D,2011-04-28,edgar/data/1518986/0001104659-11-023641.tx,2011,.txt,edgar/data/1518986/0001104659-11-023641
1518998,PRESTON DON,SC 13D,2011-04-29,edgar/data/1518998/0001091818-11-000215.tx,2011,.txt,edgar/data/1518998/0001091818-11-000215
1519445,Well Trend Consultants,SC 13D,2011-04-29,edgar/data/1519445/0001144204-11-024874.tx,2011,.txt,edgar/data/1519445/0001144204-11-024874
1519453,Barkley Charles W,SC 13D,2011-04-28,edgar/data/1519453/0001398344-11-000920.tx,2011,.txt,edgar/data/1519453/0001398344-11-000920
1519544,WANG TIE,SC 13D,2011-05-11,edgar/data/1519544/0001144204-11-028213.tx,2011,.txt,edgar/data/1519544/0001144204-11-028213
1519617,Bendigo Partners LLC,SC 13D,2011-05-02,edgar/data/1519617/0000921895-11-000915.tx,2011,.txt,edgar/data/1519617/0000921895-11-000915
1519661,GEKKO INDUSTRIES INC.,SC 13D,2011-05-04,edgar/data/1519661/0001062993-11-001882.tx,2011,.txt,edgar/data/1519661/0001062993-11-001882
1519662,Global Eagle Acquisiti,SC 13D,2011-05-23,edgar/data/1519662/0000914760-11-000052.tx,2011,.txt,edgar/data/1519662/0000914760-11-000052
1519831,Farnsworth Nigel,SC 13D,2011-05-06,edgar/data/1519831/0001432093-11-000269.tx,2011,.txt,edgar/data/1519831/0001432093-11-000269
1519835,MUNSON FAMILY LIMITED,SC 13D,2011-05-03,edgar/data/1519835/0001078782-11-001206.tx,2011,.txt,edgar/data/1519835/0001078782-11-001206
1519891,Bear State Financial H,SC 13D,2011-05-11,edgar/data/1519891/0001193125-11-136004.tx,2011,.txt,edgar/data/1519891/0001193125-11-136004
1519958,BLACK-II TRUST,SC 13D,2011-06-16,edgar/data/1519958/0001096906-11-001203.tx,2011,.txt,edgar/data/1519958/0001096906-11-001203
1519997,DiCicco Thomas,SC 13D,2011-05-17,edgar/data/1519997/0001108017-11-000196.tx,2011,.txt,edgar/data/1519997/0001108017-11-000196
1520041,SAINTS CAPITAL GRANITE,SC 13D,2011-05-20,edgar/data/1520041/0001019687-11-001789.tx,2011,.txt,edgar/data/1520041/0001019687-11-001789
1520066,Grossman Lisa,SC 13D,2011-05-26,edgar/data/1520066/0001213900-11-002944.tx,2011,.txt,edgar/data/1520066/0001213900-11-002944
1520075,Concept Development Pa,SC 13D,2011-05-20,edgar/data/1520075/0000950123-11-052392.tx,2011,.txt,edgar/data/1520075/0000950123-11-052392
1520384,Lin Shuipan,SC 13D,2011-05-16,edgar/data/1520384/0001144204-11-029570.tx,2011,.txt,edgar/data/1520384/0001144204-11-029570
1520388,Kruppa Christian,SC 13D,2011-05-11,edgar/data/1520388/0001391609-11-000223.tx,2011,.txt,edgar/data/1520388/0001391609-11-000223
1520449,Thriving Riches Ltd,SC 13D,2011-05-11,edgar/data/1520449/0001144204-11-028221.tx,2011,.txt,edgar/data/1520449/0001144204-11-028221
1520450,ITP Oil & Gas Internat,SC 13D,2011-05-12,edgar/data/1520450/0001165527-11-000435.tx,2011,.txt,edgar/data/1520450/0001165527-11-000435
1520477,Solid Wise Ltd,SC 13D,2011-05-11,edgar/data/1520477/0001144204-11-028216.tx,2011,.txt,edgar/data/1520477/0001144204-11-028216
1520482,Well Affluent Ltd,SC 13D,2011-05-11,edgar/data/1520482/0001144204-11-028210.tx,2011,.txt,edgar/data/1520482/0001144204-11-028210
1520488,Andrew B. Conru Trust,SC 13D,2011-05-24,edgar/data/1520488/0001140361-11-029452.tx,2011,.txt,edgar/data/1520488/0001140361-11-029452
1520516,Zueger Chris,SC 13D,2011-05-12,edgar/data/1520516/0001079974-11-000372.tx,2011,.txt,edgar/data/1520516/0001079974-11-000372
1520537,Oceanroc Investments L,SC 13D,2011-05-11,edgar/data/1520537/0001213900-11-002461.tx,2011,.txt,edgar/data/1520537/0001213900-11-002461
1520795,Peters Craig A.,SC 13D,2011-05-13,edgar/data/1520795/0001213900-11-002527.tx,2011,.txt,edgar/data/1520795/0001213900-11-002527
1520796,Shea John L.,SC 13D,2011-05-13,edgar/data/1520796/0001213900-11-002529.tx,2011,.txt,edgar/data/1520796/0001213900-11-002529
1520805,Wang Siwei,SC 13D,2011-05-17,edgar/data/1520805/0001213900-11-002770.tx,2011,.txt,edgar/data/1520805/0001213900-11-002770
1520878,Hogan Dennis J.,SC 13D,2011-05-19,edgar/data/1520878/0001437749-11-003440.tx,2011,.txt,edgar/data/1520878/0001437749-11-003440
1520879,Elliott Daniel J.,SC 13D,2011-05-19,edgar/data/1520879/0001437749-11-003438.tx,2011,.txt,edgar/data/1520879/0001437749-11-003438
1520880,Edgar David,SC 13D,2011-05-19,edgar/data/1520880/0001437749-11-003447.tx,2011,.txt,edgar/data/1520880/0001437749-11-003447
1520946,Zhu Jiangtu,SC 13D,2011-05-23,edgar/data/1520946/0001144204-11-031901.tx,2011,.txt,edgar/data/1520946/0001144204-11-031901
1520976,Covington Health Group,SC 13D,2011-05-20,edgar/data/1520976/0001005794-11-000083.tx,2011,.txt,edgar/data/1520976/0001005794-11-000083
1521005,Aust Stephen C.,SC 13D,2011-05-19,edgar/data/1521005/0001437749-11-003434.tx,2011,.txt,edgar/data/1521005/0001437749-11-003434
1521006,Chin Raymond,SC 13D,2011-05-19,edgar/data/1521006/0001437749-11-003436.tx,2011,.txt,edgar/data/1521006/0001437749-11-003436
1521051,Success Parking USA LL,SC 13D,2011-05-18,edgar/data/1521051/0000950123-11-051706.tx,2011,.txt,edgar/data/1521051/0000950123-11-051706
1521060,Bush Ronda Jean,SC 13D,2011-06-14,edgar/data/1521060/0001013762-11-001722.tx,2011,.txt,edgar/data/1521060/0001013762-11-001722
1521069,Wang Rui,SC 13D,2011-05-20,edgar/data/1521069/0001013762-11-001511.tx,2011,.txt,edgar/data/1521069/0001013762-11-001511
1521071,Lin Xiuzi,SC 13D,2011-05-24,edgar/data/1521071/0001013762-11-001570.tx,2011,.txt,edgar/data/1521071/0001013762-11-001570
1521078,Lin Jinshui,SC 13D,2011-05-24,edgar/data/1521078/0001013762-11-001567.tx,2011,.txt,edgar/data/1521078/0001013762-11-001567
1521080,Lin Jianxing,SC 13D,2011-05-20,edgar/data/1521080/0001013762-11-001513.tx,2011,.txt,edgar/data/1521080/0001013762-11-001513
1521087,Xu Bing,SC 13D,2011-05-20,edgar/data/1521087/0001013762-11-001515.tx,2011,.txt,edgar/data/1521087/0001013762-11-001515
1521160,TWIN CITY TECHNICAL L.,SC 13D,2011-05-20,edgar/data/1521160/0001214659-11-001809.tx,2011,.txt,edgar/data/1521160/0001214659-11-001809
1521163,Raizen Energia Partici,SC 13D,2011-06-07,edgar/data/1521163/0000950157-11-000403.tx,2011,.txt,edgar/data/1521163/0000950157-11-000403
1521232,IRISH OIL & GAS INC,SC 13D,2011-05-20,edgar/data/1521232/0001214659-11-001808.tx,2011,.txt,edgar/data/1521232/0001214659-11-001808
1521339,CF Turul LLC,SC 13D,2011-05-23,edgar/data/1521339/0001193125-11-148001.tx,2011,.txt,edgar/data/1521339/0001193125-11-148001
1521356,1514768 Alberta Ltd.,SC 13D,2011-05-23,edgar/data/1521356/0001303681-11-000085.tx,2011,.txt,edgar/data/1521356/0001303681-11-000085
1521415,Lahyani Gabriel,SC 13D,2011-05-23,edgar/data/1521415/0001391609-11-000266.tx,2011,.txt,edgar/data/1521415/0001391609-11-000266
1521457,Wang Lixia,SC 13D,2011-05-23,edgar/data/1521457/0001144204-11-031887.tx,2011,.txt,edgar/data/1521457/0001144204-11-031887
1521469,Wang Huanyong,SC 13D,2011-05-23,edgar/data/1521469/0001144204-11-031893.tx,2011,.txt,edgar/data/1521469/0001144204-11-031893
1521517,"Punim Chadoshos, LLC",SC 13D,2011-06-01,edgar/data/1521517/0001213900-11-003026.tx,2011,.txt,edgar/data/1521517/0001213900-11-003026
1521658,CPK Holdings Inc.,SC 13D,2011-06-08,edgar/data/1521658/0001193125-11-161206.tx,2011,.txt,edgar/data/1521658/0001193125-11-161206
1521744,Leonova Elina,SC 13D,2011-06-02,edgar/data/1521744/0001213900-11-003064.tx,2011,.txt,edgar/data/1521744/0001213900-11-003064
1521753,Elinson Felix,SC 13D,2011-06-02,edgar/data/1521753/0001213900-11-003062.tx,2011,.txt,edgar/data/1521753/0001213900-11-003062
1521759,Nelson Darlene P.,SC 13D,2011-05-25,edgar/data/1521759/0001079974-11-000434.tx,2011,.txt,edgar/data/1521759/0001079974-11-000434
1521816,OBP IV - Holdings LLC,SC 13D,2011-05-27,edgar/data/1521816/0001072613-11-000526.tx,2011,.txt,edgar/data/1521816/0001072613-11-000526
1521880,Perella Weinberg Partn,SC 13D,2011-05-26,edgar/data/1521880/0000950103-11-002074.tx,2011,.txt,edgar/data/1521880/0000950103-11-002074
1521884,Academic Acquisition C,SC 13D,2011-05-27,edgar/data/1521884/0001104659-11-032057.tx,2011,.txt,edgar/data/1521884/0001104659-11-032057
1521895,Xie Baozhen,SC 13D,2011-05-31,edgar/data/1521895/0001144204-11-033180.tx,2011,.txt,edgar/data/1521895/0001144204-11-033180
1521897,Zhang Dengfeng,SC 13D,2011-05-31,edgar/data/1521897/0001144204-11-033178.tx,2011,.txt,edgar/data/1521897/0001144204-11-033178
